,date,volume,open,high,low,close,label,MA-5,MA-10,MA-20,MA-60,RSI-14,MACD,MACD_signal,MACD_hist,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,buy,sell,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
1133,2017-07-19,13663782,252.0,263.0,252.0,261.0,1.0,0.02513747054202673,0.03100928303377442,0.004715619285920596,0.0913272239450852,56.86072581100593,1.7808503049641615,3.2286046723518913,-1.4477543673877298,285,89,6482595,961,11976,12741, ,5,171,0,6482595,93,1590,1668,11726311,10699000,TW0002330008,5314242655,20616137803,20.49,79.5,100.0,100.0,25930380458,2017-05-25,1668000.0,93000.0,171000.0,0.0,1590000.0,-2107339478.0,3080000.0,7000.0,0.0,0.0,3087000.0,9455617.0,0.0
1134,2017-07-20,5334944,261.0,263.0,258.0,259.0,1.0,0.01171875,0.020689655172413793,-0.0006752194463200979,0.0796540104908465,54.780216938740764,1.9017493679087636,2.9632336114632656,-1.061484243554502,104,31,6482595,493,11556,11976, ,1,17,1,6482595,168,1740,1590,13548528,12244769,TW0002330008,5312282896,20618097562,20.48,79.51,100.0,100.0,25930380458,2017-05-25,1590000.0,168000.0,17000.0,1000.0,1740000.0,-2107339478.0,3087000.0,0.0,0.0,0.0,3087000.0,9447030.0,0.0
1135,2017-07-21,3606898,259.0,260.0,255.5,255.5,1.0,-0.0027322404371584257,0.004718836020448244,-0.01227408910795404,0.06196529389352637,51.2464059435983,1.695596219299432,2.709706133030499,-1.0141099137310667,80,17,6482595,307,11312,11556, ,1,20,0,6482595,107,1827,1740,4801919,9656650,TW0002330008,5317220627,20613159831,20.5,79.49,100.0,100.0,25930380458,2017-05-25,1740000.0,107000.0,20000.0,0.0,1827000.0,-2107339478.0,3087000.0,8000.0,0.0,0.0,3095000.0,9249349.0,0.0
1136,2017-07-24,5584072,253.0,254.5,249.0,253.5,1.0,-0.009765625,-0.00568738968425177,-0.016965584100824042,0.05099502487562194,49.28971380110944,1.3552130262944218,2.4388075116832835,-1.0835944853888617,134,1,6482595,233,11212,11312, ,1,44,0,6482595,33,1816,1827,13125065,17150506,TW0002330008,5321027444,20609353014,20.52,79.47,100.0,100.0,25930380458,2017-05-25,1827000.0,33000.0,44000.0,0.0,1816000.0,-2107339478.0,3095000.0,0.0,1271000.0,0.0,1824000.0,8818259.0,0.0
1137,2017-07-25,7661094,253.5,257.0,251.0,256.0,1.0,-0.0038910505836575876,0.00333137370174405,-0.0045688733352775785,0.058507339259871845,51.76874692772753,1.2725172138113692,2.2055494521089005,-0.9330322382975313,212,2,6482595,114,11308,11212, ,0,53,0,6482595,91,1854,1816,8027948,11960498,TW0002330008,5319966448,20610414010,20.51,79.48,100.0,100.0,25930380458,2017-05-25,1816000.0,91000.0,53000.0,0.0,1854000.0,-2107339478.0,1824000.0,64000.0,10000.0,0.0,1878000.0,8456958.0,0.0
1138,2017-07-26,13055892,259.0,264.0,258.0,259.0,1.0,0.009353078721745818,0.013302034428795014,0.00807628685414027,0.06815135580987733,54.63474289216618,1.4325416659820576,2.050947894883532,-0.6184062289014745,318,5,6482595,404,11217,11308, ,0,45,0,6482595,82,1891,1854,9117097,13671890,TW0002330008,5314131441,20616249017,20.49,79.5,100.0,100.0,25930380458,2017-05-25,1854000.0,82000.0,45000.0,0.0,1891000.0,-2107339478.0,1878000.0,50000.0,0.0,0.0,1928000.0,8225124.0,0.0
1139,2017-07-27,11918313,259.0,265.5,257.0,263.0,1.0,0.021756021756021846,0.02454226723802108,0.02454226723802108,0.08134036866991022,58.20117925089341,1.860680006959285,2.0128943172986826,-0.15221431033939758,264,5,6482595,1359,10117,11217, ,100,230,0,6482595,184,1845,1891,20050000,12363586,TW0002330008,5302056566,20628323892,20.44,79.55,100.0,100.0,25930380458,2017-05-25,1891000.0,184000.0,230000.0,0.0,1845000.0,-2107339478.0,1928000.0,20000.0,50000.0,0.0,1898000.0,8260710.0,0.0
1140,2017-07-28,13187668,263.0,270.0,261.0,266.5,1.0,0.026579352850539202,0.033346258239627856,0.03696498054474708,0.09210121913738344,61.084088957741415,2.454113977731083,2.101138249385163,0.3529757283459203,697,17,6482595,281,10516,10117, ,0,145,0,6482595,40,1740,1845,9182042,19357712,TW0002330008,5310026013,20620354445,20.47,79.52,100.0,100.0,25930380458,2017-05-25,1845000.0,40000.0,145000.0,0.0,1740000.0,-2107339478.0,1898000.0,373000.0,50000.0,0.0,2221000.0,8143356.0,0.0
1141,2017-07-31,9732707,265.5,271.0,261.0,266.0,1.0,0.014879816863792358,0.02682879752943443,0.035321591904252166,0.08634244290916522,60.44273502482533,2.8512019721792967,2.2511509939439898,0.600050978235307,116,0,6482595,421,10211,10516, ,2,39,1,6482595,30,1730,1740,14033700,16562311,TW0002330008,5312198624,20618181834,20.48,79.51,100.0,100.0,25930380458,2017-05-25,1740000.0,30000.0,39000.0,1000.0,1730000.0,-2107339478.0,2221000.0,308000.0,0.0,0.0,2529000.0,8172093.0,0.0
1142,2017-08-01,27621624,278.0,292.5,275.0,292.5,2.0,0.08574610244988873,0.11132218844984808,0.1320754716981132,0.1880987035846055,75.26558808263798,5.2437785835312525,2.849676511861442,2.3941020716698103,329,8,6482595,49,10483,10211, ,1,73,12,6482595,11,1656,1730,10328878,15014708,TW0002330008,5318195454,20612185004,20.5,79.49,100.0,100.0,25930380458,2017-05-25,1730000.0,11000.0,73000.0,12000.0,1656000.0,-2107339478.0,2529000.0,42000.0,160000.0,0.0,2411000.0,8087403.0,0.0
1143,2017-08-02,26602042,300.0,303.0,297.5,300.0,2.0,0.08069164265129675,0.12317484088356412,0.1532916866890918,0.2110202845897669,77.80095024335358,7.656836856430573,3.8111085807752683,3.8457282756553046,221,0,6482595,1332,9372,10483, ,3,42,0,6482595,235,1849,1656,23138665,13262683,TW0002330008,5306699472,20623680986,20.46,79.53,100.0,100.0,25930380458,2017-05-25,1656000.0,235000.0,42000.0,0.0,1849000.0,-2107339478.0,2411000.0,83000.0,0.0,0.0,2494000.0,7938838.0,0.0
1144,2017-08-03,8961361,296.0,297.5,291.0,291.0,2.0,0.027542372881355973,0.07658157602663702,0.11058105142639071,0.16824462212706165,68.70047477883774,8.742203459341113,4.797327556488437,3.944875902852676,812,2,6482595,125,10057,9372, ,1,249,1,6482595,58,1657,1849,13989103,24551820,TW0002330008,5318454189,20611926269,20.51,79.48,100.0,100.0,25930380458,2017-05-25,1849000.0,58000.0,249000.0,1000.0,1657000.0,-2107339478.0,2494000.0,6000.0,564000.0,0.0,1936000.0,7948866.0,0.0
1145,2017-08-04,7008273,292.0,294.5,288.0,290.0,2.0,0.007294199374782991,0.0593607305936073,0.09838083514818682,0.15830115830115826,67.75217726538799,9.413163578893943,5.7204947609695385,3.692668817924405,229,3,6482595,76,10207,10057, ,0,31,0,6482595,7,1633,1657,9184460,20445303,TW0002330008,5329494032,20600886426,20.55,79.44,100.0,100.0,25930380458,2017-05-25,1657000.0,7000.0,31000.0,0.0,1633000.0,-2107339478.0,1936000.0,312000.0,0.0,0.0,2248000.0,7773879.0,0.0
1146,2017-08-07,11150022,290.0,292.0,286.5,289.0,2.0,-0.011965811965811967,0.04219257122250266,0.085955847815876,0.1486106051071441,66.75978248868877,9.751799985051889,6.526755805786008,3.225044179265881,104,3,6482595,1119,9189,10207, ,0,204,1,6482595,94,1522,1633,12275684,12189799,TW0002330008,5326053147,20604327311,20.53,79.46,100.0,100.0,25930380458,2017-05-25,1633000.0,94000.0,204000.0,1000.0,1522000.0,-2107339478.0,2248000.0,8000.0,0.0,0.0,2256000.0,7388421.0,0.0
1147,2017-08-08,12734105,286.5,289.0,280.0,287.0,2.0,-0.015099519560741173,0.023537803138373836,0.07179535057417617,0.13520996769727736,64.7180387137887,9.746437625374483,7.170692169703703,2.5757454556707797,778,1,6482595,758,9208,9189, ,4,7,0,6482595,121,1636,1522,15939639,13523000,TW0002330008,5323732508,20606647950,20.53,79.46,100.0,100.0,25930380458,2017-05-25,1522000.0,121000.0,7000.0,0.0,1636000.0,-2107339478.0,2256000.0,136000.0,0.0,0.0,2392000.0,7195611.0,0.0
1148,2017-08-09,5765429,282.0,286.5,282.0,284.0,0.0,-0.01457321304649545,0.0038882997525628237,0.05478180129990715,0.11800019683102055,61.67123206688324,9.391849592859444,7.614923654334851,1.7769259385245926,632,6,6482595,213,9621,9208, ,10,144,0,6482595,52,1544,1636,11369600,25920624,TW0002330008,5336498532,20593881926,20.58,79.41,100.0,100.0,25930380458,2017-05-25,1636000.0,52000.0,144000.0,0.0,1544000.0,-2107339478.0,2392000.0,2402000.0,0.0,0.0,4794000.0,6954166.0,0.0
1149,2017-08-10,6912133,284.0,288.0,279.0,280.0,0.0,-0.02097902097902098,-0.0161630358397752,0.03454646222058017,0.09742953261260079,57.76626601429919,8.687920512195433,7.829523025906967,0.8583974862884656,383,0,6482595,349,9655,9621, ,0,111,0,6482595,108,1541,1544,11709768,23294805,TW0002330008,5345614569,20584765889,20.61,79.38,100.0,100.0,25930380458,2017-05-25,1544000.0,108000.0,111000.0,0.0,1541000.0,-2107339478.0,4794000.0,2275000.0,0.0,0.0,7069000.0,6958074.0,0.0
1150,2017-08-11,6118846,279.5,286.5,276.0,286.0,2.0,0.002805049088359086,-0.0019193857965451452,0.05060152447423997,0.11562591424763508,61.685275277278414,8.516033961678659,7.9668252130613055,0.5492087486173531,1272,0,6482595,213,10714,9655, ,5,459,0,6482595,109,1191,1541,11956340,38393116,TW0002330008,5371989345,20558391113,20.71,79.28,100.0,100.0,25930380458,2017-05-25,1541000.0,109000.0,459000.0,0.0,1191000.0,-2107339478.0,7069000.0,2361000.0,0.0,0.0,9430000.0,7056896.0,0.0
1151,2017-08-14,4598473,285.0,285.0,280.0,280.0,0.0,-0.011997177134791735,-0.027608959888869557,0.02376599634369287,0.0874490258269143,56.0810260098698,7.805683713135011,7.934596913076047,-0.128913199941036,370,2,6482595,444,10638,10714, ,4,51,0,6482595,201,1341,1191,12254980,22520284,TW0002330008,5381780649,20548599809,20.75,79.24,100.0,100.0,25930380458,2017-05-25,1191000.0,201000.0,51000.0,0.0,1341000.0,-2107339478.0,9430000.0,1062000.0,16000.0,0.0,10476000.0,7140376.0,0.0
1152,2017-08-15,11678480,281.0,284.0,271.0,271.5,0.0,-0.03139493399928652,-0.050201154451635546,-0.011019032874965768,0.050188569770815296,49.25402424548259,6.482125157003793,7.644102561861596,-1.1619774048578027,54,3,6482595,473,10216,10638, ,1,11,0,6482595,137,1467,1341,8895235,10310890,TW0002330008,5381065304,20549315154,20.75,79.24,100.0,100.0,25930380458,2017-05-25,1341000.0,137000.0,11000.0,0.0,1467000.0,-2107339478.0,10476000.0,0.0,59000.0,0.0,10417000.0,7068312.0,0.0
1153,2017-08-16,7308935,272.5,276.0,270.0,273.0,0.0,-0.018338727076591236,-0.0358467243510506,-0.007723761926397092,0.05158411709947672,50.401489943502916,5.490936827761345,7.213469415041546,-1.7225325872802006,367,2,6482595,83,10497,10215, ,5,104,0,6482595,51,1414,1467,18236235,22340597,TW0002330008,5385285666,20545094792,20.76,79.23,100.0,100.0,25930380458,2017-05-25,1467000.0,51000.0,104000.0,0.0,1414000.0,-2107339478.0,10417000.0,92000.0,108000.0,0.0,10401000.0,7085752.0,0.0
1154,2017-08-17,5037510,274.5,275.0,270.5,272.0,0.0,-0.0162748643761302,-0.03288888888888889,-0.013688695494515376,0.04401228249744104,49.59633199085585,4.5720179165000445,6.685179115333246,-2.1131611988332013,145,1,6482595,318,10323,10497, ,0,35,0,6482595,79,1458,1414,7230960,5159990,TW0002330008,5382831696,20547548762,20.75,79.24,100.0,100.0,25930380458,2017-05-25,1414000.0,79000.0,35000.0,0.0,1458000.0,-2107339478.0,10401000.0,79000.0,14000.0,-74000.0,10392000.0,7016677.0,0.0
1155,2017-08-18,5746286,266.0,269.5,264.5,267.5,1.0,-0.019428152492668663,-0.04121863799283154,-0.03211216644052465,0.024184799948950276,46.03263519697652,3.4409900752953035,6.0363413073256575,-2.595351232030354,165,1,6482595,42,10445,10323, ,2,67,0,6482595,83,1474,1458,7365000,13026641,TW0002330008,5389319337,20541061121,20.78,79.21,100.0,100.0,25930380458,2017-05-25,1458000.0,83000.0,67000.0,0.0,1474000.0,-2107339478.0,10392000.0,208000.0,0.0,0.0,10600000.0,6944635.0,0.0
1156,2017-08-21,6067487,266.0,273.0,264.0,272.0,1.0,0.0029498525073746733,-0.019112874143526908,-0.019112874143526908,0.03859738441467534,49.90875918815761,2.8746179481372565,5.403996635487977,-2.5293786873507207,115,0,6482595,35,10525,10445, ,5,98,0,6482595,57,1433,1474,7352000,12227917,TW0002330008,5394992254,20535388204,20.8,79.19,100.0,100.0,25930380458,2017-05-25,1474000.0,57000.0,98000.0,0.0,1433000.0,-2107339478.0,10600000.0,43000.0,533000.0,0.0,10110000.0,6949845.0,0.0
1157,2017-08-22,4345979,272.5,274.5,270.0,270.5,1.0,-0.0018450184501845018,-0.018683112642844106,-0.027065911338908292,0.030214548686048004,48.654315292229896,2.278461803518951,4.778889669094172,-2.5004278655752206,7,10,6482595,447,10075,10525, ,0,10,0,6482595,100,1523,1433,15951996,11229583,TW0002330008,5392794841,20537585617,20.79,79.2,100.0,100.0,25930380458,2017-05-25,1433000.0,100000.0,10000.0,0.0,1523000.0,-2107339478.0,10110000.0,0.0,2188000.0,0.0,7922000.0,6777209.0,0.0
1158,2017-08-23,7304257,276.0,279.0,270.5,271.0,1.0,0.0014781966001477355,-0.012210679788591297,-0.02736653207716465,0.029309362537190502,49.11345081945695,1.8253085642480187,4.188173448124941,-2.362864883876922,85,2,6482595,298,9860,10075, ,5,117,0,6482595,88,1494,1523,8661081,6918248,TW0002330008,5388371008,20542009450,20.78,79.21,100.0,100.0,25930380458,2017-05-25,1523000.0,88000.0,117000.0,0.0,1494000.0,-2107339478.0,7922000.0,978000.0,0.0,0.0,8900000.0,6625911.0,0.0
1159,2017-08-24,3828042,270.0,274.0,270.0,273.0,1.0,0.008124076809453429,-0.0023752969121139315,-0.0219435736677116,0.034352109118464244,51.000876817034644,1.6090168974203607,3.6723421379840246,-2.063325240563664,352,3,6482595,654,9555,9860, ,0,11,0,6482595,235,1718,1494,13545261,6642116,TW0002330008,5381068863,20549311595,20.75,79.24,100.0,100.0,25930380458,2017-05-25,1494000.0,235000.0,11000.0,0.0,1718000.0,-2107339478.0,8900000.0,39000.0,0.0,0.0,8939000.0,6278811.0,0.0
1160,2017-08-25,5990124,272.5,273.0,269.0,269.0,1.0,-0.007746219107340548,-0.010847582276153664,-0.03670546105640107,0.01704527552852954,47.22793129884805,1.1021329203055643,3.1583002944483325,-2.056167374142768,56,2,6482595,301,9308,9555, ,1,7,0,6482595,137,1848,1718,9655000,3748600,TW0002330008,5374605463,20555774995,20.72,79.27,100.0,100.0,25930380458,2017-05-25,1718000.0,137000.0,7000.0,0.0,1848000.0,-2107339478.0,8939000.0,43000.0,0.0,0.0,8982000.0,6164923.0,0.0
1161,2017-08-28,2632943,270.0,272.0,268.0,271.5,1.0,0.0018450184501845018,0.0014754703061600045,-0.02870941776227521,0.024657189583595522,49.73097292383874,0.8918718793147491,2.705014611421616,-1.8131427321068667,116,12,6482595,53,9359,9308, ,1,164,0,6482595,6,1690,1848,13769988,12401198,TW0002330008,5373076673,20557303785,20.72,79.27,100.0,100.0,25930380458,2017-05-25,1848000.0,6000.0,164000.0,0.0,1690000.0,-2107339478.0,8982000.0,132000.0,0.0,0.0,9114000.0,6116044.0,0.0
1162,2017-08-29,3518006,269.5,270.0,267.0,267.0,1.0,-0.012208657047724792,-0.013486052096803907,-0.04043126684636118,0.006281407035175951,45.54353945093516,0.3579993044152161,2.235611550020336,-1.8776122456051199,52,0,6482595,37,9374,9359, ,2,166,1,6482595,15,1538,1690,14559117,13502629,TW0002330008,5371663185,20558717273,20.71,79.28,100.0,100.0,25930380458,2017-05-25,1690000.0,15000.0,166000.0,1000.0,1538000.0,-2107339478.0,9114000.0,42000.0,0.0,0.0,9156000.0,6094091.0,0.0
1163,2017-08-30,4349299,270.5,272.0,268.0,268.5,1.0,-0.004818383988139404,-0.00629163582531454,-0.029547302792084614,0.010886957613026643,47.14126135311897,0.05530142602481192,1.7995495252212312,-1.7442480991964193,55,4,6482595,318,9107,9374, ,1,18,0,6482595,215,1735,1538,18771648,10916157,TW0002330008,5361996694,20568383764,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1538000.0,215000.0,18000.0,0.0,1735000.0,-2107339478.0,9156000.0,854000.0,0.0,0.0,10010000.0,6084220.0,0.0
1164,2017-08-31,9701408,271.5,275.5,270.5,270.5,1.0,0.004455997029335272,0.0016663580818366548,-0.018683112642844106,0.017363505296809408,49.27809519325345,-0.02294108754063018,1.435051402668859,-1.4579924902094892,509,6,6482595,71,9539,9107, ,3,166,0,6482595,15,1584,1735,24056502,22935873,TW0002330008,5361622065,20568758393,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1735000.0,15000.0,166000.0,0.0,1584000.0,-2107339478.0,10010000.0,284000.0,0.0,0.0,10294000.0,6145714.0,0.0
1165,2017-09-01,4456924,274.5,274.5,271.0,272.0,1.0,0.007780659503519907,0.005545286506469501,-0.010009099181073703,0.02162821997558606,50.8818640684892,0.03567735439577291,1.1551765930142417,-1.1194992386184688,315,19,6482595,66,9769,9539, ,7,66,0,6482595,24,1542,1584,10817345,11554821,TW0002330008,5362068541,20568311917,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1584000.0,24000.0,66000.0,0.0,1542000.0,-2107339478.0,10294000.0,36000.0,0.0,0.0,10330000.0,6169547.0,0.0
1166,2017-09-04,2430050,270.5,271.5,268.5,271.0,1.0,0.0044477390659747535,0.0022189349112426877,-0.010407157202848356,0.016440582609239203,49.752447637318916,0.001424824808680114,0.9244262393731294,-0.9230014145644493,247,1,6482595,397,9618,9769, ,3,17,0,6482595,119,1644,1542,7932307,8524769,TW0002330008,5361907003,20568473455,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1542000.0,119000.0,17000.0,0.0,1644000.0,-2107339478.0,10330000.0,8000.0,0.0,0.0,10338000.0,6120052.0,0.0
1167,2017-09-05,6996464,272.5,279.5,271.0,279.5,0.0,0.026441424899008404,0.030224843346848464,0.022031264283755285,0.04619607598490273,58.237932911460476,0.6526352380972753,0.8700680391179586,-0.2174328010206833,142,0,6482595,109,9651,9618, ,1,88,0,6482595,21,1577,1644,27525696,28765928,TW0002330008,5362893235,20567487223,20.68,79.31,100.0,100.0,25930380458,2017-05-25,1644000.0,21000.0,88000.0,0.0,1577000.0,-2107339478.0,10338000.0,61000.0,0.0,0.0,10399000.0,6326663.0,0.0
1168,2017-09-06,8306773,278.5,278.5,271.0,271.5,1.0,-0.005130084279955945,0.0005527915975676331,-0.004947773501924217,0.014890038003862745,49.72645432443454,0.5172287500687389,0.7995001813081146,-0.2822714312393757,96,0,6482595,181,9566,9651, ,2,22,0,6482595,57,1612,1577,21559955,23990324,TW0002330008,5359460839,20570919619,20.66,79.33,100.0,100.0,25930380458,2017-05-25,1577000.0,57000.0,22000.0,0.0,1612000.0,-2107339478.0,10399000.0,700000.0,181000.0,0.0,10918000.0,6449142.0,0.0
1169,2017-09-07,5654648,271.5,277.5,271.5,272.5,1.0,-0.002927186242224703,0.004423147806855837,9.175153683815859e-05,0.01726551563229118,50.69645470556735,0.48501878081486893,0.7366039012094655,-0.2515851203945966,151,0,6482595,65,9652,9566, ,1,42,1,6482595,28,1597,1612,11902000,15866000,TW0002330008,5363340839,20567039619,20.68,79.31,100.0,100.0,25930380458,2017-05-25,1612000.0,28000.0,42000.0,1000.0,1597000.0,-2107339478.0,10918000.0,217000.0,0.0,0.0,11135000.0,6410677.0,0.0
1170,2017-09-08,5455804,275.5,276.0,271.0,274.5,1.0,0.0025566106647187314,0.009748022806694784,0.009562339095255694,0.023362743879706663,52.66362546528413,0.6137999299086232,0.7120431069492971,-0.09824317704067387,87,0,6482595,144,9595,9652, ,0,9,0,6482595,46,1634,1597,18072112,15676303,TW0002330008,5360187030,20570193428,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1597000.0,46000.0,9000.0,0.0,1634000.0,-2107339478.0,11135000.0,416000.0,0.0,0.0,11551000.0,6454587.0,0.0
1171,2017-09-11,6872066,276.0,279.5,275.0,279.0,1.0,0.013071895424836685,0.023477622890682233,0.02630126908221437,0.03862261516984644,56.836608979574365,1.0666763295700434,0.7829697514734464,0.28370657809659705,282,0,6482595,103,9774,9595, ,4,39,0,6482595,9,1604,1634,14205938,14600022,TW0002330008,5359821114,20570559344,20.67,79.32,100.0,100.0,25930380458,2017-05-25,1634000.0,9000.0,39000.0,0.0,1604000.0,-2107339478.0,11551000.0,781000.0,170000.0,0.0,12162000.0,6444832.0,0.0
1172,2017-09-12,6680350,282.0,283.0,275.0,275.5,1.0,0.003277494537509021,0.007496800146279069,0.01268149237272556,0.0244491958724551,52.928375882786284,1.1301358868025204,0.8524029785392612,0.27773290826325925,160,5,6482595,855,9074,9774, ,0,17,0,6482595,57,1644,1604,22483995,14363150,TW0002330008,5351931269,20578449189,20.63,79.36,100.0,100.0,25930380458,2017-05-25,1604000.0,57000.0,17000.0,0.0,1644000.0,-2107339478.0,12162000.0,136000.0,111000.0,0.0,12187000.0,6490305.0,0.0
1173,2017-09-13,5216271,277.0,277.5,273.0,275.0,1.0,-0.0010897203051217267,0.0032834731849689064,0.010472166084879747,0.022241496809367507,52.37431524117858,1.1270898317932279,0.9073403491900545,0.2197494826031734,93,1,6482595,123,9043,9074, ,1,13,0,6482595,46,1677,1644,12725008,15165479,TW0002330008,5353240740,20577139718,20.64,79.35,100.0,100.0,25930380458,2017-05-25,1644000.0,46000.0,13000.0,0.0,1677000.0,-2107339478.0,12187000.0,249000.0,0.0,0.0,12436000.0,6368391.0,0.0
1174,2017-09-14,17883006,272.5,294.5,272.5,287.0,1.0,0.03163191948238681,0.04079782411604715,0.0516672773909858,0.06579191681624054,62.51600882516476,2.069123950155813,1.1396970693832063,0.9294268807726067,37,0,6482595,238,8842,9043, ,1,3,0,6482595,98,1772,1677,20069378,16046197,TW0002330008,5349288559,20581091899,20.62,79.37,100.0,100.0,25930380458,2017-05-25,1677000.0,98000.0,3000.0,0.0,1772000.0,-2107339478.0,12436000.0,131000.0,0.0,0.0,12567000.0,6312502.0,0.0
1175,2017-09-15,13537831,294.0,294.5,290.0,292.0,1.0,0.0365637202697906,0.05130513051305131,0.06520747834017328,0.08258411344888303,65.7853125591931,3.1824655078455066,1.5482507570756663,1.6342147507698404,160,1,6482595,39,8962,8842, ,0,61,0,6482595,12,1723,1772,43442510,47851087,TW0002330008,5354208136,20576172322,20.64,79.35,100.0,100.0,25930380458,2017-05-25,1772000.0,12000.0,61000.0,0.0,1723000.0,-2107339478.0,12567000.0,132000.0,0.0,0.0,12699000.0,6579639.0,0.0
1176,2017-09-18,7244717,299.5,302.0,292.5,292.5,1.0,0.02848101265822793,0.04501607717041809,0.0630565146283846,0.08289883688643439,66.10369309561088,4.0583602837238,2.050272662405293,2.0080876213185075,201,0,6482595,289,8874,8962, ,0,36,0,6482595,46,1733,1723,15209765,8954492,TW0002330008,5347560863,20582819595,20.62,79.37,100.0,100.0,25930380458,2017-05-25,1723000.0,46000.0,36000.0,0.0,1733000.0,-2107339478.0,12699000.0,0.0,0.0,0.0,12699000.0,6541816.0,0.0
1177,2017-09-19,6989117,295.5,297.5,292.0,293.0,1.0,0.017714484195901437,0.041777777777777775,0.060537507917835576,0.08321266828922638,66.44000366879183,4.738239549341017,2.587866039792438,2.1503735095485794,188,0,6482595,525,8537,8874, ,0,120,0,6482595,130,1743,1733,19308095,14890362,TW0002330008,5341850130,20588530328,20.6,79.39,100.0,100.0,25930380458,2017-05-25,1733000.0,130000.0,120000.0,0.0,1743000.0,-2107339478.0,12699000.0,307000.0,14000.0,0.0,12992000.0,6552134.0,0.0
1178,2017-09-20,9508483,292.0,294.0,282.5,290.0,1.0,-0.0030938466827087566,0.024373013069586637,0.046081702588150336,0.07040693918981264,62.43717227053366,4.977595218421868,3.0658118755183237,1.9117833429035445,187,1,6482595,115,8608,8537, ,1,68,0,6482595,57,1732,1743,20759281,19326544,TW0002330008,5338868393,20591512065,20.58,79.41,100.0,100.0,25930380458,2017-05-25,1743000.0,57000.0,68000.0,0.0,1732000.0,-2107339478.0,12992000.0,218000.0,0.0,0.0,13210000.0,6505182.0,0.0
1179,2017-09-21,6684869,285.0,294.5,285.0,293.5,1.0,0.004449007529089704,0.029102384291725146,0.05480682839173405,0.08159567607407174,65.0804215089067,5.387602136152736,3.5301699276452063,1.85743220850753,112,0,6482595,347,8373,8608, ,10,47,0,6482595,78,1763,1732,14656497,14414616,TW0002330008,5338909512,20591470946,20.58,79.41,100.0,100.0,25930380458,2017-05-25,1732000.0,78000.0,47000.0,0.0,1763000.0,-2107339478.0,13210000.0,26000.0,0.0,0.0,13236000.0,6417237.0,0.0
1180,2017-09-22,4820035,293.5,294.5,286.0,286.0,1.0,-0.01718213058419244,-0.0012222804260521136,0.024722321748477164,0.05230882443122575,55.988483894548004,5.049144853621044,3.833964912840374,1.2151799407806703,279,6,6482595,409,8237,8373, ,0,118,0,6482595,28,1673,1763,17825257,18648867,TW0002330008,5339996122,20590384336,20.59,79.4,100.0,100.0,25930380458,2017-05-25,1763000.0,28000.0,118000.0,0.0,1673000.0,-2107339478.0,13236000.0,0.0,0.0,0.0,13236000.0,6225879.0,0.0
1181,2017-09-25,4729144,286.0,290.0,281.0,285.5,1.0,-0.014157458563535988,-0.005226480836236934,0.020371694067190808,0.04931087289433392,55.432497758265164,4.68654561683843,4.004481053639985,0.6820645631984448,156,1,6482595,106,8286,8237, ,1,95,1,6482595,123,1700,1673,9388282,13378361,TW0002330008,5343369855,20587010603,20.6,79.39,100.0,100.0,25930380458,2017-05-25,1673000.0,123000.0,95000.0,1000.0,1700000.0,-2107339478.0,13236000.0,4000.0,0.0,0.0,13240000.0,6106316.0,0.0
1182,2017-09-26,3600978,285.5,289.0,282.0,282.0,1.0,-0.018789144050104307,-0.019641925951677307,0.005168419176617318,0.035273962125615746,51.57184577914479,4.069847689252754,4.0175543807625385,0.052293308490215296,543,1,6482595,149,8679,8286, ,0,209,0,6482595,118,1609,1700,13846255,21136515,TW0002330008,5351502115,20578878343,20.63,79.36,100.0,100.0,25930380458,2017-05-25,1700000.0,118000.0,209000.0,0.0,1609000.0,-2107339478.0,13240000.0,0.0,0.0,0.0,13240000.0,6212496.0,0.0
